model,uuid,thinking_budget,prompt_tokens,reasoning_trace,reasoning_tokens,raw_model_answer,total_tokens
o3-mini-2025-01-31,75c946e2-8bf0-4293-b885-eeaefba81fef,medium,65,,7808,3‐(N‑methylacetamido)-6-(butan-2‑yl)-4-cyclohexyl-5-(methylthio)-2-(prop-2‑yn‑1‑yl)benzoic acid,7933
o3-mini-2025-01-31,f5328607-36a3-43f0-a1c1-0f863eb41cc9,medium,50,,7360,2‐bromo‐6‐cyano‐5‐ethenyl‐3‐ethynyl‐4‐fluoro‐1‑(prop‑2‑en‑1‑yl)benzene,7464
o3-mini-2025-01-31,c9188484-661d-48c8-aa75-b89f46d3856c,medium,68,,4736,1-(prop-2-yn-1-yl)-2-(carbamoylamino)-3-(N-methylcarbamoyl)-4-butyl-5-(dimethylamino)-6-[(acetoxy)carbonyl]benzene,4930
o3-mini-2025-01-31,f2fec9e2-77af-4a0f-ab74-a6041f9fa229,medium,60,,5696,1‐butyl‐2‐methyl‐3-(tert‐butyl)-4-(methylamino)-5-cyclopropylbenzenesulfonamide,5803
o3-mini-2025-01-31,b88e41aa-d62f-4f93-a0bb-28e7bc609369,medium,65,,4352,2‐nitro‐3-(carbamoylamino)-4‐fluoro‐5‐chloro‐6‐mercaptobenzenesulfonic acid,4462
o3-mini-2025-01-31,36915a43-6f90-43f4-a6b6-abaf599c6049,medium,62,,8192,1‐(N‑methylamino)-2-(carbamoylamino)-3‑n‑butyl-4‑sec‑butyl-5‑nitro-6‑fluorobenzene,8309
o3-mini-2025-01-31,08d5015b-59fe-4bd2-a259-9735e159bd4c,medium,66,,4352,2-Chloro-3-cyano-3-(tert-butyl)-5-(trifluoromethyl)-6-phenylbenzoic acid,4462
o3-mini-2025-01-31,a62c78ea-8386-44e0-808a-dc4807bb8499,medium,64,,6528,4-(ethanoyloxycarbonyl)-6-(ethanoyl)-3-(carbamoylamino)-1-ethynyl-5-methyl-2-(1‐methylpropyl)benzene,6649
o3-mini-2025-01-31,bd02acf6-bd0f-46d1-afcc-7ed14c82d629,medium,64,,4608,3‐amino‐2‐bromo‐4‐cyclohexyl‐5‐ethynyl‐6‐(trifluoromethyl)benzenesulfonic acid,4723
o3-mini-2025-01-31,d3bda6c7-9f6a-4655-8929-379ba35aa485,medium,57,,5568,3-bromo-2-cyclohexyl-4-formyl-6-(methylamino)-5-sulfanylbenzoic acid,5667
o3-mini-2025-01-31,d1b2aa00-0bd1-4bd4-b942-4ec83e9c9a27,medium,63,,6016,1-(carbamoyloxy)-2-propyl-3-chloro-4-(N-methylcarbamoyl)-5-nitro-6-iodobenzene,6129
o3-mini-2025-01-31,01194557-a55a-4b2d-b799-5d5996232503,medium,62,,3776,1-n‐butyl‐2-(dimethylamino)-3-(acetamido)-4-(carbamoylamino)-5-(methylthio)-6-(tert‐butyl)benzene,3891
o3-mini-2025-01-31,686fef97-f214-46f4-ac31-68db8d1c5241,medium,54,,6400,1-Iodo-2-methoxy-3-(trifluoromethyl)-4-propyl-5-(methylsulfanyl)-6-(prop-2-yn-1-yl)benzene,6510
o3-mini-2025-01-31,bea0ae6c-f68a-4fe9-8410-8e529d438bf6,medium,59,,6912,6-Iodo-2-nitro-3-hydroxy-4-(methylamino)-5-propyl-N-methylbenzamide,7050
o3-mini-2025-01-31,09e95e92-531f-422d-aefe-31bf676721c1,medium,60,,8448,3‐acetyl‐5-(dimethylamino)-2-ethenyl-4-ethyl-6-(prop-2-en-1-yl)benzenesulfonamide,8558
o3-mini-2025-01-31,c4e7b653-e84d-401f-83a8-b548af88d796,medium,69,,4352,N‐methyl‐2‑mercapto‐3‑(trifluoromethyl)-4‑(sulfamoylthio)-5‑tert‐butyl‑6‑cyclohexylbenzamide,4480
o3-mini-2025-01-31,0e8e1d0a-eecf-4b44-aae3-a1bf44d815c2,medium,54,,3456,N‐methyl‐6-mercapto-2‐hydroxy-3‐methoxy-4-(carbamoyloxy)-5‐methylbenzamide,3557
o3-mini-2025-01-31,6ff550e2-8474-4e20-bcf4-8622e72e1a65,medium,64,,6464,2-(carbamoyloxy)-6-cyano-4-cyclopropyl-1-ethynyl-5-phenyl-3-(trifluoromethyl)benzene,6582
o3-mini-2025-01-31,0d436f2f-9f80-4658-9369-62cf384389ed,medium,56,,8576,1-(acetamido)-2-(N-methylamino)-3-bromo-4-allyl-5-(n‑butyl)-6-(sec‑butyl)benzene,8681
o3-mini-2025-01-31,1e1d78bd-6174-43ca-a574-451344c204e6,medium,61,,6656,2‐acetamido‐1‐allyl‐6‐bromo‐5‐(carbamoylamino)‐4‐(dimethylamino)‐3‐(propan‐2‐yl)benzene,6774
o3-mini-2025-01-31,4e80406b-239b-410c-afb3-3c6d553f7d4a,medium,40,,2624,5-chloro-1-fluoro-2-iodobenzene,2707
o3-mini-2025-01-31,e7e5c912-c780-4579-a162-76fde928b97e,medium,40,,3776,4-bromo-2-fluoro-1-iodobenzene,3842
o3-mini-2025-01-31,7fc84d9e-f0bd-4c2d-a2ee-106190178b6a,medium,41,,3456,1-bromo-3-fluoro-5-iodobenzene,3540
o3-mini-2025-01-31,616680f0-2a7a-4ea7-965b-8543a5f02845,medium,38,,3392,2-bromo-1-fluoro-3-iodobenzene,3456
o3-mini-2025-01-31,5ce5240d-3126-4a98-837c-ad86a801f09a,medium,40,,4672,1-Bromo-1-chloro-4-iodobenzene,4738
o3-mini-2025-01-31,c9c16996-e591-41e0-8e65-e81ee1a80772,medium,39,,4544,2-bromo-3-chloro-1-fluorobenzene,4610
o3-mini-2025-01-31,8a6fbfa8-f771-4b7a-87a2-7116e119c182,medium,40,,7744,1-chloro-4-fluoro-2-iodobenzene,7811
o3-mini-2025-01-31,c4f72987-4f87-4178-a536-f62efc02a8c2,medium,39,,3840,3-bromo-2-chloro-1-fluorobenzene,3906
o3-mini-2025-01-31,c56b57a2-e521-442e-a4b2-bd20eccff293,medium,40,,2560,4-bromo-2-fluoro-1-iodobenzene,2645
o3-mini-2025-01-31,ebec938d-a30a-4a25-8bda-1e4e35a589c5,medium,41,,6272,1-bromo-3-fluoro-5-iodobenzene,6339
o3-mini-2025-01-31,da6d0c61-0279-43dc-8950-f9d8e49fcbcc,medium,42,,4096,1-bromo-3-chloro-5-fluorobenzene,4165
o3-mini-2025-01-31,76ce46ac-b25f-4452-b9dc-0e1248dbf79e,medium,40,,6784,1-chloro-5-fluoro-2-iodobenzene,6852
o3-mini-2025-01-31,055f402b-06bf-4b55-96d4-677fd6a4d3c3,medium,40,,3456,1-bromo-2-fluoro-4-chlorobenzene,3522
o3-mini-2025-01-31,5199b4d9-5e39-4816-ab50-f4ccf8099ad7,medium,41,,4288,4-bromo-1-chloro-3-iodobenzene,4355
o3-mini-2025-01-31,04f61dcf-ca6f-4e1c-8a7e-4fef6bb5fd33,medium,40,,5248,5-chloro-2-fluoro-1-iodobenzene,5333
o3-mini-2025-01-31,9d822926-e5c6-4711-9a27-328931af0fff,medium,40,,3968,1-bromo-2-chloro-4-iodobenzene,4034
o3-mini-2025-01-31,d087f0ea-4477-4c04-bce5-9c67f3bb2546,medium,40,,5184,1-bromo-2-fluoro-3-iodobenzene,5250
o3-mini-2025-01-31,a9308fa3-0723-4815-84fd-0ae23d15e347,medium,40,,3648,2‐bromo‐4‐fluoro‐1‐iodobenzene,3715
o3-mini-2025-01-31,19a028b6-06a5-4c99-9953-c48c311b4a46,medium,40,,5632,4-chloro-1-fluoro-2-iodobenzene,5699
o3-mini-2025-01-31,2457ba10-6f02-406b-bbc8-60a6d86bbe11,medium,40,,2944,2-bromo-1-fluoro-6-iodobenzene,3011
o3-mini-2025-01-31,d17ddaa9-d741-4693-85ba-a7ac279c087a,medium,40,,3904,3-bromo-2-chloro-4-fluoropyridine,3994
o3-mini-2025-01-31,80898c20-12a9-41f2-a9ae-de1574fae94a,medium,41,,2368,2-bromo-4-chloro-5-fluoropyridine,2438
o3-mini-2025-01-31,afbecac9-f3c9-440f-b705-045b7648d8e7,medium,41,,3136,4-Bromo-2-chloro-5-fluoropyridine,3204
o3-mini-2025-01-31,91705807-5079-4daf-8bb0-f6f8b024568b,medium,39,,3008,3‐bromo‐2‐fluoro‐4‐iodopyridine,3074
o3-mini-2025-01-31,f185a5aa-1f59-4d50-8ecb-d1a293028a70,medium,41,,3968,5-bromo-2-fluoro-3-iodopyridine,4035
o3-mini-2025-01-31,382c6565-3bf8-4c8c-8127-10adf37fa40c,medium,40,,2496,3-bromo-2-fluoro-5-iodopyridine,2562
o3-mini-2025-01-31,79c86cc5-6b3a-45bb-9c0e-82cd443bc730,medium,41,,1664,4-bromo-2-fluoro-5-iodopyridine,1731
o3-mini-2025-01-31,bc3c5a5a-caa1-4e31-9f6a-3f065de78b7b,medium,40,,3136,2-fluoro-3-iodo-6-bromopyridine,3203
o3-mini-2025-01-31,97892de8-a10d-4873-9970-4f0b4c50a229,medium,39,,1984,2-chloro-3-fluoro-6-iodopyridine,2050
o3-mini-2025-01-31,15408f46-f79d-44f2-bc2b-1a48ffc753dc,medium,41,,3328,6-bromo-2-chloro-3-iodopyridine,3395
o3-mini-2025-01-31,6ee35d45-8cc8-4f7b-a057-d4c031f8c51c,medium,40,,3776,2-bromo-6-fluoro-3-iodopyridine,3842
o3-mini-2025-01-31,49c892e5-7e82-479d-a114-c0f5b11ebe91,medium,41,,1728,2-Fluoro-4-iodo-5-bromopyridine,1796
o3-mini-2025-01-31,46191137-92ab-4117-a4a2-9155e89dcbdb,medium,41,,2176,2-bromo-4-chloro-5-iodopyridine,2260
o3-mini-2025-01-31,e9144e4c-72f4-4f8b-8b5d-75b2c3903014,medium,41,,4672,2-iodo-3-bromo-5-fluoropyridine,4741
o3-mini-2025-01-31,eb0c454f-8510-47af-979c-de10d59982e1,medium,40,,2560,2‑chloro‑4‑fluoro‑5‑iodopyridine,2627
o3-mini-2025-01-31,d8ebc40f-aa80-406c-bb86-59dc962a12ef,medium,40,,2560,3-Chloro-4-iodo-5-fluoropyridine,2628
o3-mini-2025-01-31,a273ae19-1761-4948-90b5-72547048b99e,medium,42,,2624,2-bromo-4-chloro-6-fluoropyridine,2693
o3-mini-2025-01-31,65725327-0693-49d2-8516-6efe62bf10df,medium,41,,3264,6-chloro-2-fluoro-3-iodopyridine,3332
o3-mini-2025-01-31,806b5057-d0ac-456a-88c0-3b0b76a81cd6,medium,40,,1728,2-Bromo-4-fluoro-5-chloropyridine,1794
o3-mini-2025-01-31,f1453fd9-7e16-4346-99c7-a3f7d6d7bf25,medium,40,,3072,2-Fluoro-3-iodo-4-bromopyridine,3139
o3-mini-2025-01-31,326415c3-8f41-4d31-ab92-2d25400d2ecd,medium,40,,5312,3‑bromo‑4‑fluoro‑5‑iodoisoxazole,5381
o3-mini-2025-01-31,5c68ebca-602c-4e80-aea7-4b4c388f7495,medium,39,,2752,3-bromo-4-chloro-5-fluoroisoxazole,2835
o3-mini-2025-01-31,ec40ca79-4805-4d4a-91be-de272d3d2fd5,medium,39,,3776,3‐Chloro‐4‐iodo‐5‐fluoroisoxazole,3848
o3-mini-2025-01-31,dd6b8d2d-44c5-4786-b9d1-f96746df86ff,medium,40,,3328,3‐chloro‐4‐fluoro‐5‐bromoisoxazole,3396
o3-mini-2025-01-31,e8ae21a3-b17d-4074-b07e-8a9884998d16,medium,40,,4352,3-Bromo-4-fluoro-5-iodoisoxazole,4420
o3-mini-2025-01-31,d978507b-0b4b-4187-9a8a-9c7039710685,medium,39,,3584,2‑chloro‑3‑fluoro‑4‑iodoisoxazole,3651
o3-mini-2025-01-31,b46844b8-de38-4a45-bc7d-e38a9dd80488,medium,38,,3968,3-iodo-4-bromo-5-fluoroisoxazole,4055
o3-mini-2025-01-31,f9cba3d8-1d08-42a7-ac61-169e1d04f22e,medium,39,,2368,3-iodo-4-bromo-5-chloroisoxazole,2434
o3-mini-2025-01-31,e639b2dd-3d55-45e0-853e-83fbbbf2828a,medium,39,,3712,3-fluoro-4-iodo-5-chloroisoxazole,3779
o3-mini-2025-01-31,36ddb393-a621-4c5f-bd2b-cb23f631e303,medium,39,,8128,5-Iodo-4-bromo-3-chloroisoxazole,8193
o3-mini-2025-01-31,63c13f2f-a4ae-4590-8d63-4751954bb8ec,medium,38,,6208,3-fluoro-4-bromo-5-iodoisoxazole,6276
o3-mini-2025-01-31,08cd4c8d-6f15-4eba-9400-4e4723464def,medium,39,,5312,3-bromo-4-iodo-5-fluoroisoxazole,5379
o3-mini-2025-01-31,b5cc0241-9382-4c97-bee7-f53ff30689f0,medium,38,,1920,3-iodo-4-chloro-5-fluoroisoxazole,1987
o3-mini-2025-01-31,08b64969-f5eb-4ad9-98d5-22975a404d91,medium,40,,5248,3-Bromo-4-fluoro-5-chloroisoxazole,5315
o3-mini-2025-01-31,863b4a05-de6a-4d7b-a6d7-514e6f4780f3,medium,39,,2752,3-Fluoro-4-iodo-5-bromoisoxazole,2818
o3-mini-2025-01-31,bff8d3eb-755b-4cf5-aaea-923b5abaa3a3,medium,39,,2624,5-Fluoro-3-bromo-4-iodoisoxazole,2712
o3-mini-2025-01-31,9ce604b9-afac-4044-a5e0-3653b81007e5,medium,39,,3072,5-Fluoro-3-chloro-4-bromoisoxazole,3138
o3-mini-2025-01-31,841a9c4f-0db3-4c74-bbf0-40a4f68d980c,medium,40,,6016,5-bromo-3-chloro-4-iodoisoxazole,6086
o3-mini-2025-01-31,bc7b0953-edc1-4d28-9c63-997a434706bf,medium,40,,3968,3-Chloro-4-iodo-5-bromoisoxazole,4035
o3-mini-2025-01-31,4dc4b441-9b96-4670-aa13-1118e23b2fba,medium,40,,6144,5-Bromo-4-fluoro-3-iodoisoxazole,6210
o3-mini-2025-01-31,ef6639f9-7376-49c4-b17e-27e2be2577e0,medium,44,,7104,5‐bromo‐1‐fluoro‐7‐iodonaphthalene,7176
o3-mini-2025-01-31,6ff1ce2b-cb60-4c81-9c22-c5cb8c469777,medium,44,,8384,1‐fluoro‐3‐iodo‐8‐chloronaphthalene,8456
o3-mini-2025-01-31,b40b11a9-5455-4021-be97-958dca8fabbf,medium,43,,10112,2‐chloro‐1‐fluoro‐5‐iodonaphthalene,10183
o3-mini-2025-01-31,6fcb7ba3-cf2a-4e6e-afa3-61c9d0c5e3b7,medium,44,,5248,1-Fluoro-3-bromo-4-chloronaphthalene,5319
o3-mini-2025-01-31,18e424dc-2c2a-4cfa-a861-268a774c5c93,medium,45,,8512,1‐chloro‐3‐iodo‐6‐bromonaphthalene,8586
o3-mini-2025-01-31,6b79f82c-2bf6-4052-bb11-67c3a2ff50ba,medium,45,,6464,1-chloro-2-iodo-6-bromonaphthalene,6560
o3-mini-2025-01-31,f6b5fc37-6bed-4b3a-9b94-93040895e580,medium,43,,7360,6-Bromo-1-fluoro-5-iodonaphthalene,7430
o3-mini-2025-01-31,1c8c14da-9acf-4cc1-9d55-4ea5206c9743,medium,45,,7680,2-bromo-1-chloro-4-iodonaphthalene,7774
o3-mini-2025-01-31,6263d101-a50e-4b51-a7ef-bf05420385d1,medium,46,,6016,2-bromo-3'-chloro-4-fluorobiphenyl,6090
o3-mini-2025-01-31,8082ed36-e001-4947-be72-dbab016033f9,medium,43,,7360,3‑bromo‑1‑chloro‑2‑iodonaphthalene,7431
o3-mini-2025-01-31,9bf3a9c2-8496-45d1-8544-ea34b62ee62b,medium,45,,3072,1-fluoro-3-iodo-4-(4-chlorophenyl)benzene,3148
o3-mini-2025-01-31,68a4b1f3-cfe9-4ac7-8cea-5a9414b19a52,medium,45,,11712,1‑fluoro‑3‑iodo‑5‑bromonaphthalene,11786
o3-mini-2025-01-31,f5c7db09-6524-4896-bf7f-3a2b64c98b6f,medium,44,,6848,6-Iodo-1-fluoro-4′-chlorobiphenyl,6943
o3-mini-2025-01-31,fb972162-3757-44c7-8a99-ec8be2d554f8,medium,43,,14400,5-chloro-1-fluoro-7-iodonaphthalene,14495
o3-mini-2025-01-31,06d4a0df-7c8a-42d3-ac51-1930cf07c9ed,medium,42,,6592,1-fluoro-2-chloro-3-iodonaphthalene,6684
o3-mini-2025-01-31,a19522d7-f8c4-4328-83ea-c888a8899460,medium,42,,9216,5‐bromo‐1‐fluoro‐4‐iodonaphthalene,9286
o3-mini-2025-01-31,6f02f661-9fdc-4e04-b164-91104366ccda,medium,45,,8128,6-Bromo-1-fluoro-3-iodonaphthalene,8201
o3-mini-2025-01-31,179c72a0-b1a4-406e-85f4-9339e21b063d,medium,46,,22784,1‐Chloro‐3‐iodo‐7‐bromonaphthalene,22860
o3-mini-2025-01-31,8ca5db5a-ef0a-475c-a578-c7b3b96a347a,medium,46,,10304,4‐bromo‐1‐chloro‐7‐iodonaphthalene,10379
o3-mini-2025-01-31,4b77a0e9-adbf-4df4-82bf-6980c9800edb,medium,43,,8576,1-Bromo-1-chloro-8-iodonaphthalene,8646
o3-mini-2025-01-31,827e2317-78f2-46c6-8e15-88a1fc2571f5,medium,44,,10688,2‐Chloro‐5‐iodo‐8‐bromoquinoline,10781
o3-mini-2025-01-31,41dd4f30-29c8-43e2-8ac9-912c15c7c6c0,medium,44,,3584,6-Chloro-7-iodo-8-fluoroquinoline,3655
o3-mini-2025-01-31,98fb8594-a7d4-4071-a41a-b0651d077429,medium,46,,9472,2‐Bromo‐7‐chloro‐8‐iodoquinoline,9545
o3-mini-2025-01-31,d9e01abf-ae43-4c1f-a94e-aa72d7695a66,medium,45,,8320,7-Iodo-5-chloro-2-fluoroquinoline,8394
o3-mini-2025-01-31,fa4eebab-81d3-4e1e-816c-70fa741fa7f8,medium,45,,13760,4‐bromo‐5‐fluoro‐3‐iodoquinoline,13832
o3-mini-2025-01-31,871afbca-d49e-4c49-9e05-7d3cad35e470,medium,43,,8576,4-Chloro-2-iodo-8-fluoroquinoline,8647
o3-mini-2025-01-31,2cd5d810-cc62-445a-bde7-bc6dca570f3c,medium,44,,14592,5-Iodo-6-fluoro-7-chloroquinoline,14682
o3-mini-2025-01-31,edd2a4f7-c421-421c-b39c-ed28cd0f77ec,medium,44,,6080,2-Bromo-4-chloro-5-fluoroquinoline,6150
o3-mini-2025-01-31,f896ea60-f9f1-42cb-8a8a-b0cd69640ea3,medium,46,,12864,2‐Bromo‐5‐fluoro‐7‐chloroindole,12958
o3-mini-2025-01-31,63da53ee-da24-4fa6-821d-43ad843bc349,medium,45,,11392,4‑fluoro‑5‑bromo‑7‑iodoquinoline,11487
o3-mini-2025-01-31,4932bf4b-d799-4464-a332-2a2479d3668c,medium,44,,6336,2‐Iodo‐3‐fluoro‐5‐bromoquinoline,6407
o3-mini-2025-01-31,f940e9d5-8387-4a09-aaef-7c8c61f8bc5c,medium,46,,9728,7-bromo-8-chloro-2-iodoquinoline,9821
o3-mini-2025-01-31,aca0d4ec-ade1-4ea5-87f1-98d28948f1f2,medium,45,,8576,8‑Chloro‑5‑iodo‑7‑bromoquinoline,8670
o3-mini-2025-01-31,a2fb4355-532e-4fac-a5b7-a1992d819463,medium,45,,10240,2‑fluoro‑5‑bromo‑6‑iodoquinoline,10312
o3-mini-2025-01-31,f02635a0-42b1-47f3-95da-71ba0f2509cd,medium,45,,9536,2‐Chloro‐5‐iodo‐7‐bromoquinoline,9609
o3-mini-2025-01-31,4142878d-5f85-4773-9e7d-c5ba6a464f27,medium,45,,7488,2‑fluoro‑4‑chloro‑7‑iodoquinoline,7562
o3-mini-2025-01-31,1736594e-0ed1-45de-8166-0206eda00c37,medium,44,,8576,2‐bromo‐7‐chloro‐8‐fluoroquinoline,8668
o3-mini-2025-01-31,7143979a-1cc1-4acd-ba1e-3a172af0ad67,medium,45,,18688,2‑Chloro‑4‑bromo‑7‑iodoquinoline,18761
o3-mini-2025-01-31,744c2b97-71b6-4c57-a18c-6c7ba87ea0a0,medium,44,,8768,2‐Iodo‐4‐bromo‐8‐fluoroquinoline,8839
o3-mini-2025-01-31,d0a317e8-ed91-4bb7-a4e4-6819d16c80c9,medium,44,,15936,3‐Bromo‐4‐chloro‐2‐fluoroquinoline,16007
o3-mini-2025-01-31,a10bfd10-bc3c-4c0d-91bb-d2fa3007bd00,high,56,,31424,2-allyl-3-carbamoyloxy-4-(N-methylamino)-5-fluoro-6-(butan-2-yl)benzaldehyde,31532
o3-mini-2025-01-31,c8a1a8c8-565d-49f1-86bb-31c8455f53de,high,59,,41152,1-cyano-2-cyclohexyl-5-iodo-4-methoxy-5-(propan-2-yl)-3-(prop-2-en-1-yl)benzene,41269
o3-mini-2025-01-31,b618c527-5baf-4860-b1b2-e437fac71b0d,high,66,,37120,2‐(propan‐2‑yl)–N–[1–(2–prop‐2‐en‐1‑yl)–3–(sulfamoyl)–5–(prop‐2‐yn‐1‑yl)–6–bromophenyl]carbamamide,37264
o3-mini-2025-01-31,2241b995-168e-4180-9d5c-88b5161941b3,high,70,,25344,4‐(Carbamoylamino)-3-cyano-2-cyclohexyl-6‐propylbenzene-1‐sulfonic acid,25460
o3-mini-2025-01-31,04a96072-0927-4cb2-a565-144c4029fb06,high,68,,27584,[(1‐(propan‐2‐yl)‐2‐ethyl‐3‐[(3‐carbamoylamino‐4‐chlorophenyl)phenyl]oxy)carbonyl] acetate,27707
o3-mini-2025-01-31,1716a9a1-112a-4b18-853b-e5676c1c51ec,high,59,,18496,2‐Cyano‐2-[1-(methylsulfanyl)-2‑bromo-3-(methoxycarbonyl)-4-(butan‑2‑yl)phenyl]acetic acid,18609
o3-mini-2025-01-31,65ec660d-1c02-4c89-a3b6-b4267cf0dba4,high,53,,18880,2‐amino‐3‐bromo‐4‐butyl‐6-(methylamino)-5-(prop-2-yn-1-yl)benzaldehyde,18981
o3-mini-2025-01-31,318a58c8-0623-4a28-be87-542bd027d343,high,69,,30528,N-(2‑phenyl‑3‑ethynyl‑4‑acetamido‑5‑chloro‑6‑(butan-2-yl)benzenesulfonamide),30649
o3-mini-2025-01-31,21e95f50-b933-40c2-afde-e65018b6cd08,high,75,,20736,"4‐acetamido‐3‐carbamoyloxy‐6‐(N,N‐dimethylamino)‐5‐formyl‐2‐(trifluoromethyl)benzenesulfonic acid",20869
o3-mini-2025-01-31,5b68d89c-7c8c-4195-b83f-fd61bdbfcf17,high,68,,40704,1-[(2‑sulfamoyl‑3‑ethyl‑4-(N‑methylcarbamoyl)-5‑acetyl-5‑bromocyclopentadienyl)methyl]ethene,40830
o3-mini-2025-01-31,05b7ab76-e45e-4723-892b-77d91b131aea,high,66,,18816,2-(butan-2-yl)-5-(N-methylcarbamoyl)-4-cyclohexyl-3-(methylthio)-6-(prop-2-yn-1-yl)benzoic acid,18946
o3-mini-2025-01-31,a6905d5c-a518-4571-8425-1a6f7fac3c5d,high,53,,34368,"1‐cyano,1‐vinyl-2‐allyl-3‐bromo-4‐ethynyl-5‐fluorocyclopenta-1,3‐diene",34474
o3-mini-2025-01-31,19a941df-1eaa-462e-8eaf-3c055800ede0,high,73,,34112,2‐(prop‐2‐yn‐1‐yl)-2-[1-(dimethylamino)-2-(carbamoylamino)-3‑(butyl)-3‑(N‑methylcarbamoyl)phenyl]acetyl acetate,34256
o3-mini-2025-01-31,15e9ac70-c714-4565-af87-5b6b66530001,high,60,,14592,N-(2-cyclopropyl-3-(methylamino)-4-(tert-butyl)-5-methyl-6-propylbenzenesulfonimidamide),14701
o3-mini-2025-01-31,8e56ca41-94f3-40bb-bbb3-41a19e824d4b,high,64,,17664,5-(carbamoylamino)-3-chloro-4-fluoro-1-nitro-2-sulfanylbenzene-1-sulfonic acid,17775
o3-mini-2025-01-31,06827be7-28e5-4aae-aeb5-69dbf37558e6,high,63,,23104,1-(butan-1-yl)-2-(butan-2-yl)-6-(carbamoylamino)-4-fluoro-5-(methylamino)-3-nitrobenzene,23223
o3-mini-2025-01-31,9cd93f7e-9f04-4498-adfa-229823de1b68,high,67,,18688,2-Chloro-4-cyano-6-phenyl-3-(tert‐butyl)-5-(trifluoromethyl)benzoic acid,18802
o3-mini-2025-01-31,0a37784c-8e16-403a-9663-60545ed273ca,high,67,,27392,N-[1-(ethanoyloxycarbonyl)-2-(2‐methylpropyl)-3-ethynyl-4-ethanoyl-5-methylphenyl]urea,27514
o3-mini-2025-01-31,39eafd53-e681-49d4-bf0c-9e3b8ac720e5,high,65,,37760,"7‑Bromo‑3‑cyclohexyl‑3‑ethynyl‑3‑trifluoromethyl‑2,3‑dihydro‑1H‑1,2‑benzosultam",37882
o3-mini-2025-01-31,a66118d0-e85e-4332-9673-bfe8b69a8539,high,58,,33600,2-(N‑methylamino)-3-formyl-4-mercapto-5-bromo-6-cyclohexylbenzoic acid,33703
o3-mini-2025-01-31,e92c6e96-00e3-4097-b4dc-e3dfa9f9fe9b,high,64,,22272,1‐chloro‐1‐propyl‐2-(N‐methylcarbamoylmethyl)-3‐nitro‐5‐iodo‐6-(carbamoyloxy)benzene,22389
o3-mini-2025-01-31,5058d372-6a3d-45ab-9cf8-a315378b2fe2,high,65,,25408,N-(2-acetamido-4-butyl-3-dimethylamino-6-(methylsulfanyl)-5-(tert-butyl)phenyl)urea,25524
o3-mini-2025-01-31,3942474f-81a0-4431-bd1d-b0a1464288e9,high,56,,45696,1‐Iodo‐2-methoxy‐3‐(3‐methylsulfanylpropyl)‐4‐(prop‐2‐yn‐1‐yl)‐5‐(trifluoromethyl)benzene,45814
o3-mini-2025-01-31,224973c6-f009-4099-8db7-3d647fd7050a,high,58,,17472,4-(N‑methylamino)-3-hydroxy-6-iodo-2-nitro-5‑propyl-N-methylbenzamide,17574
o3-mini-2025-01-31,77978ca3-5bf9-4e78-8f45-061c0ff5faaf,high,65,,37504,1‐allyl‐2-(dimethylamino)-3‐acetyl-3‐ethyl-4‐vinylbenzenesulfonamide,37611
o3-mini-2025-01-31,be0d64c0-2187-48be-845a-04608943f257,high,72,,46336,N‐methyl–2‐cyclohexyl–3‐sulfamoyl–4‐(trifluoromethyl)–5‐mercapto–6‐tert‐butylbenzamide,46470
o3-mini-2025-01-31,9a570083-740e-4f73-80a1-a95f8f5c9ef9,high,57,,30912,N-[(1‐methyl‐2‐methoxy‐3‐hydroxy‐4-(N‐methylcarbamoyl)-5‐mercaptophenyl)oxy]carbamate,31024
o3-mini-2025-01-31,ddfa8d8a-91a1-48ee-824a-34da6cc058ac,high,68,,21120,1-[(carbamoyl)oxy]-3-cyano-5-cyclopropyl-2-ethynyl-4-phenyl-6-(trifluoromethyl)benzene,21244
o3-mini-2025-01-31,0e3ac54a-2a9e-4afc-b077-0b7de90541ba,high,59,,33920,1-(acetamido)-2-amino-3-bromo-4-(butan-1-yl)-5-(butan-2-yl)-6-(prop‑2‑en‑1‑yl)benzene,34036
o3-mini-2025-01-31,ac290adf-7d20-472c-8dcb-1934fc3c9975,high,65,,27840,"N-(2-Bromo-3-(acetamido)-4-(propan-2-yl)-6-(dimethylamino,prop-2-en-1-yl)phenyl)urea",27960
o3-mini-2025-01-31,293d2a0f-2fc5-4bf2-baa0-d74b2a806d73,high,42,,16832,4-chloro-2-fluoro-1-iodobenzene,16901
o3-mini-2025-01-31,a4d9c395-46d7-4e9b-b179-496bc7bf9c6a,high,39,,17536,4-bromo-2-fluoro-1-iodobenzene,17601
o3-mini-2025-01-31,5478a78f-f807-41e0-95b7-fd5456a5ebc0,high,42,,7104,1-Bromo-3-fluoro-5-iodobenzene,7172
o3-mini-2025-01-31,317e4ce6-62ca-487b-bbf3-247a94c58554,high,40,,5504,1-bromo-2-fluoro-6-iodobenzene,5570
o3-mini-2025-01-31,d8482e1a-ad3b-4962-a133-545a9ab27363,high,43,,27328,1-chloro-2-bromo-4-iodobenzene,27398
o3-mini-2025-01-31,40d6fa01-7bf8-4772-a6d7-7f6df1ef5d7e,high,44,,17920,2-bromo-4-chloro-1-fluorobenzene,17991
